review,mysentiment,min,max,sentiment
['δυο κινητα MLS εχω αγορασει μεχρι τωρα και τα δυο βγηκαν σκυλια!το πρωτο ηταν το rock mini το οποιο το πηρα το 2015 αν θυμαμαι καλα κ βγηκε πολυ καλο απροβληματιστο στον ενα χρονο που το ειχα στην κατοχη μου..το αλλαξα οχι γιατι χαλασε αλλα γιατι ηθελα κατι καλυτερο..λειτουργει ακομα.μετα πηρα το DX και αυτο βγηκε πολυ καλο!θα ξαναεπερνα MLS ειμαι ευχαριστημενος..'],1,-2,3,1
['Το τηλέφωνο στην αρχή ήταν πολύ καλό αλλά μετά από καιρό άρχισε να μην λειτουργεί τόσο καλά. Το τηλέφωνο είναι πολύ μέτριο για τα λεφτά του αλλά για απλή χρήση δηλαδή πολύ απλά παιχνίδια και social media ειναι μια χαρά.Αλλά αν είστε πιό απαιτιτικοι μακριά από την mls!'],1,-1,3,0
"['Το αγόρασα 21/4/2019 .. Την επόμενη μέρα το γύρισα !! Είχε αρκετά καλή προσφορά (68 ευρω) σε μεγάλη αλυσίδα και είπα να το δοκιμάσω! Κατα τις ενημερώσεις εκανε επανεκκινήσεις χωρις να χρειάζεται , κατα τη διάρκεια της ημέρας ξανα επανεκκινήσεις μόνο του , έγραφα κάποιο μύνημα και το κινητό κολλούσε , έβγαζε  μύνημα οτι μια εφαρμογή διακόπηκε χωρίς να ειναι ανοιχτη κάν αυτη η εφαρμογή !! ε τι αλλο !! την επομένη μέρα απλα το γύρισα !!!']",1,-2,3,0
['Ότι χειρότερο υπάρχει!!! Και το mls safe είναι ότι πιο χαζό έχω δει!! Δεν μπορώ να ανοίξω το κινητό γτ δεν αναγνωρίζει το δακτυλικο αποτύπωμα.. Δηλαδή το κινητό είναι νεκρό δεν εμφανίζει κωδικό μόνο με το αποτύπωμα ανοίγει που δεν το αναγνωρίζει..'],0,-3,1,0
['Μου το πηραν δωρο και το εχω τωρα 5 μηνες. Θερμαινετε πολθ ευκολα αλλα παλευεται. Η μπαταρια ειναι πολυ μικρη αλλα νταξει. Το συνιστω για τα χρηματα του παντως αν μπορειτε βα δωσεται κατι παραπανω γι; κτ κλτρ καντε το'],0,-2,2,1
"['Το τηλέφωνο βρήκα τυχαία πως μαλλον είναι αυτό εδώ: https://www.google.gr/amp/s/themrphone.com/amp/bq-mobile-bqs-5203-vision-6464#ampf=undefined   . Στην υλοποίηση της MLS έχει μνήμη RAM 2 Gb, ενώ το παραπάνω αναφερόμενο 3Gb.. οπως και να έχει η πρώτη επαφή ήταν καλή και εντυπωσιάστηκα ευχάριστα από την απόκριση του. Η αφή είναι αρκετα καλή, οι φωτογραφίες σε φωτεινό περιβάλλον καλές, αν κ σε περιβάλλον με χαμηλό φωτισμό μέτριες, η απόκριση του δακτυλικού αποτυπώματος σχετικά άμεση.. να πω την αλήθεια το MLS SAFE δεν έχω καταλάβει ακριβώς τι κάνει, αφού λίγο ή πολύ οι λειτουργίες που επικαλείται είναι μέρος του android..δηλ αν εξαιρέσεις την φωνητική κλήση που πραγματι όταν σε καλούν δεν μπορείς να το αποκρύψεις, κατά τα αλλα όταν η οθόνη κλειδώνει, μπορείς να επιλέξεις να μην εμφανίζονται οι ειδοποίησεις.. τώρα κατά τα λοιπά το usb θέλει λίγο προσοχή γιατί η υποδοχή είναι αρκετά σφιχτή συνεπώς πρέπει να προσέχεις όπως το βαζεις για ενδεχόμενη βλάβη.. γενικώς μεχρι στιγμης δεν παρουσιαστηκε κάποιο πρόβλημα.. πραγματι ζεσταίνεται παντως λίγο.. το antutu με 3gb βέβαια ram  βγαζει περίπου 38000...συνολικά και για την τιμή των 119€ που βρίσκεται τώρα στην ελληνική αγορά είναι σχετικά καλή επιλογή, αν βάλεις και την χ προστιθέμενη αξία που έχουν οι εφαρμογές της mls..']",0,-3,3,1
"['Εχω το κινητο για περιπου 6 μηνες και κλαιω τα λεφτα μου γιατι: η καμερα μπορει να ειναι 16 αλλα οι λεπτομεριες ειναι απαισιες ιδιως στην μπροστα, η μπαταρια εχει πολυ μικρη διαρκια, δεν μπορω να χρησιμοποιησω τα δεδομενα, το bluetooth ανοιγη απο μονο του, βγαζει απο το πουθενα φωτογραφιες ενω απλα το κρατω, ζεσταινετε στο πρωτο λεπτο χρησης και η διλη καμερα ειναι αχρηστη ο τροπος με τον οποιο θολονει την γυρω εικονα γηνετε ανετα και με καποια εφαρμογη                                                                               γενικοτερα το κινητο ειναι απαισιο και δεν θα το συνυστουσα σε κανεναν']",0,-3,1,0
"['To WPS συνδέεται όποτε θέλει, μέχρι που έπαψε να συνδέεται.\nΔίκτυο wifi spot ενίοτε ασταθές. \nΤο bluetooth δεν υποστηρίζει, μου λένε, παλιές εκδόσεις, όπως του αυτοκινήτου. \nΑν και πλέον έχω βεβαιωθεί ότι το τηλέφωνό μου έχει πολλές βλάβες και δυσλειτουργίες, εκείνοι δεν θέλουν να το παραδεχτούνε. \nΓιατί η τηλεφωνική εξυπηρέτηση στην MLS είναι ανάλογη με τον εκπρόσωπο που θα μιλήσεις, από πολύ καλή έως απαράδεκτη. Λένε δικαιολογίες της πλάκας. ""Ασύμβατο"" με εκείνο, ""ασύμβατο"" με το τάδε κτλ. Μπούχτισα. Σαν να αγόρασα μια καλή συσκευή αλλά ασύμβατη με όλα τριγύρω μου. \nΚαι μόνο επειδή μετά από αλλεπάλληλες ενοχλήσεις μου πέτυχα επιτέλους σε κάποιον λογικό τύπο, το τηλέφωνό βρέθηκε να επισκευάζεται. Και επαληθεύτηκα γιατί διαπιστώθηκε πρόβλημα και έγινε αντικατάσταση μητρικής. \nΑλλά εξακολουθεί να έχει προβλήματα: το WPS και το Bluetooth.\nΚαι ξανά τηλέφωνα, από την αρχή. Όμως αυτοί να συνεχίζουν το ίδιο τροπάριο: ""μάλλον δεν είναι συμβατό""!!!!\nΟπότε έχω ένα τηλέφωνο που τα δύο κύρια πράγματα που θέλω να κάνει, δεν τα κάνει. Και  καμιά ελπίδα, απ\' ότι  δείχνουν τα πράματα, να διορθωθεί.\nΓνώμη μου; ΜΑΚΡΙΑΑΑΑΑΑ']",1,-2,3,0
['Το έχω τώρα περίπου τέσσερις μέρες πολύ καλό γρήγορο και εύχρηστο για παιχνίδια δεν θα έλεγα ότι είναι είναι ένα κινητό για κάποιον που δεν θέλει απαιτητική χρήση... Το μόνο αρνητικό που έχω βρει μέχρι στιγμής είναι η μπαταρία.....'],1,-2,3,1
['Το έχω το κινητό απο τοτε που βγήκε.\nΤο κινητό είναι πολύ καλό αλλά όταν υπερθερμενεται κολαει και κανει οτι θέλει.\nΑκόμα μου έχει πέσει άπηρες φορες και το μόνο που έχει πάθει είναι γρατζουνιες στην ακρη της οθόνης'],1,-2,3,1
