review,result,min,max,stars tag
"['Μερικές φορές είναι λαχείο, διαβάζοντας τα σχόλια εδώ, ίσως να το σκεφτόμουν πιο πολύ. Την έχω πια ένα χρόνο χωρίς προβλήματα. Η εικόνα είναι πολύ καλή, ο ήχος επίσης και το menu δεν με ενόχλησε. Για τα χρήματά της ηταν (απο τύχη?) μια καλή αγορά.']",1,-2,3,1
['Έχει φοβερή εικόνα ειδικά σε full Hd προγράμματα και σε 4k είναι φοβερή.ενταξει το hdr καλό αλλά δεν τρελάθηκα.επισης η έλλειψη local dimming είναι αισθητή όταν βλέπεις ταινίες με πολύ μαύρο πέφτει πάρα πολύ η φωτεινότητα και σου τη σπάει αυτό.σαν smart tv είναι φοβερή και πολύ γρήγορη και παίζει mkv 4k ταινίες από στικάκι άψογα μαζί με υπότιτλους.'],-1,-4,3,1
['Εντυπωσιακή και ποιοτική'],0,-1,1,1
['πολύ ευχαριστημένος\nπολύ καλή επιλογή για αυτά τσ χρήματα'],1,-1,2,1
"['VFM ξεκάθαρα.. την αγόρασα όταν την είχαν φέρει στην τιμή των 380€. ωραία εικόνα, δυνατός ήχος με Netflix YouTube. συνδέω το pc μου κ η εικόνα είναι κρύσταλλο.']",0,-1,1,1
"['Εξαιρετικά καλή εικόνα και καθαρός ήχος, το μενού μόνο λίγο περίεργο αλλά οκ, καλή ποιότητα κατασκευής με ποιοτικό πάνελ δορυφορικό δέκτη και HDR10 & HDRLG, 4 hdmi (1arc) 2 usb, digital & analog audio out (optical, usb, 3,5 jack), κάνει καλή επεξεργασία στα απλά κανάλια, το Ambilight 3 πετυχαίνει ξεκούραστη παρακολούθηση και συγχρονίζεται με λάμπες Philips HUE. Στα χρήματα αυτά δεν έχει ανταγωνιστή. (Αντικατέστησε μια πιο ακριβή Samsung 6 series 5 ετίας η οποία στα 3 χρόνια έκαψε λάμπες και στα 5 τροφοδοτικό.)']",-1,-3,2,1
['Μια χαρά 4K ειναι για τα λεφτά της απλα εμενα με χαλάσε το contrast της στα μαύρα και στο gaming εχει θεματα στην εικόνα της'],1,-2,3,1
"['Την αγόρασα χωρίς να έχει κάποιο σχόλιο εδώ, απλά από κάποια review στο youtube, οπότε έπαιρνα ένα ρίσκο. Ήθελα μια μεγάλη και κυρίως οικονομική τηλεόραση για το σαλόνι και η συγκεκριμένη με καλύπτει απόλυτα! \nΤεράστιο μέγεθος (58\'\') και πολύ καλή εικόνα για τα γούστα του μέσου viewer, Σύνδεση απροβλημάτιστη και με wi-fi και με ethernet.Παίζει απροβλημάτιστα netflix χωρίς κολλήματα σε hd και ultra hd βίντεο του youtube πολύ καλά. O ήχος αρκετά καθαρός, για κάποιον με μεγαλύτερες απαιτήσεις ίσως θέλει ηχομπάρα.\n\nΤη θεωρώ τεράστιο value for money (την αγόρασα 360 euro) και την συστήνω ανεπιφύλακτα για κάποιον που δεν ψάχνεται για τα ""τέλεια μαύρα"",απίθανο contrast, το υπέρτατο HDR κτλ.Πολύ- πολύ τίμια για τα λεφτά της!']",1,-2,3,1
"['Καλη σαν τηλεόραση αλλά με χάλασε πολύ που δεν έχει bluetooth και δεν μπορεί να συνδεθεί με magic remote. Όλες οι LG μπορούν, ακόμη και παλαιότερα μοντέλα, αυτό το συγκεκριμένο μοντέλο σ αφήνει να παλεύεις με συμβατικό remote. Ούτε υπάρχει έξτρα gadget να μπορείς να προσθέσεις πάνω στην tv για να αποκτήσει bluetooth. Προφανώς γι αυτό και η καλή τιμή.']",-1,-2,1,1
['Τα αξίζει τα λεφτά της η τιλεωρασει γιατί παρέχει τα πάντα σε όποιο διποτε άτομο πού θά την Πάρη θά μινη εφκαρηστημενως από την ποιότητα της οθόνης και θα την λατρέψει θα μπορεί πχ να φτιάξει ένα φάει και να βάλει μέσω YouTubeνα δη την αγαπημένη του ταινία η μπορεί έτσι με την μπύρα να βλέπει και μπάλα στην τηλεωρασει τού... Αφτα καλη σινεχεια σε αυτό που κανεται πραγματικά θά πάτε μπροστά την τεχνολογία και πραγματικά είμαι εφκαρηστημενως που ανιπομονω να την πάρω'],1,-1,2,1
"['Πολύ καλή εικόνα, εύχρηστο μενού, Τ Ρ Α Γ Ι Κ Ο Σ ήχος...\nΜακάρι να το ήξερα από πριν. Δεν θα την αγόραζα καθόλου. Έχω δοκιμάσει κάθε ρύθμιση που υπάρχει όμως όπως φαίνεται τα ενσωματωμένα της ηχεία είναι πολύ κακής ποιότητας και όταν δυναμώσει λίγο ακούγεται σαν να φωνάζει μέσα από ντουντούκα όπως φωνάζουν στη λαϊκή. Απλά  Τ Ρ Α Γ Ι Κ Ο Σ  ο ήχος...\nΔεν ξέρω αν μπορώ, βέβαια, να συνδέσω κάποια εξωτερικά ηχεία ώστε να σταματήσει αυτός ο εκνευριστικός  θόρυβος.']",-1,-4,2,0
['Καλησπέρα η τηλεόραση LG 55UM7000 σε 55¨ αγοράστηκε 4/5/2020 έναντι 390€ δεν μπορώ να πω ότι άξιζαν τα λεφτά της γιατί το ίδιο διάστημα αγοράστηκε και μια Samsung UE55RU7092 10€ πιο ακριβή και στην εικόνα είναι κλάσης ανώτερη η Sumsung.\n\nΟ ήχος είναι πολύ καλός αν τον βάλετε σε cinema mode.\n\nΤα ποδαράκια μου φαίνονται φτηνή κατασκευή.\n\nΔεν θα την πρότεινα'],1,-2,3,-1
['Για τα λεφτά της ότι καλύτερο ιδικά με το ps4 pro  πάει γάντι και ο ήχος άντε για όποιος θέλει  και netflix με 4k ταινίες θα την λάτρεψει  και Επισεις είναι lg Όχι ότι να Ναι'],1,-1,2,1
"['Αγοράστηκε σήμερα 15 Ιανουαρίου 2020 γύρω στα 280Ε μαζί με επέκταση 5ετούς εγγύησης και ασφάλισης για αντικατάσταση πήγε στα 320Ε.\nΗ τηλεόραση αυτή αντικατέστησε μια 20ετίας Philips (τύπου CCFL με LCD τότε δεν ήταν οι LED και οι Plasma) \'32 ιντσών που ήταν πολύ ακριβή για την εποχή της (από τις πρώτες 720p,  1200Ε) η οποία δεν κάηκε (μόνο μια μικρή σκιά σαν λαδιά έκανε) και ας μην είχε UPS ή πολύπριζο ασφαλείας να την προστατεύει αλλά την βαρεθήκαμε να την έχουμε 20 χρόνια και να έχει και αυτή την σκιά τα τελευταία 5 χρόνια. Το μέρος που είναι τοποθετημένη είναι σχετικά κοντά με τον καναπέ (3~4 μέτρα) οπότε δεν χρειάζονται παραπάνω ίντσες. Τώρα σύγκριση δεν υπάρχει η μέρα με την νύχτα με την παλιά, η καινούργια είναι \'43 ίνστες, είναι Smart (webOS), 4K και είναι μοντέλο του 2019. Παλιότερα (πριν 5 χρόνια) για να πάρεις 4K τηλεόραση ήθελες 800~900Ε σε αυτές τις δυνατότητες.\nΠάμε αναλυτικά.\n-> Εύκολο σετάρισμα σαν σετάρετε κινητό, σε καθοδηγεί εύκολα.\n-> Έχει x2 USB, x3 HDMI, RCA, δεν έχει SCART (καλό θα ηταν να είχε αλλά δεν πειράζει έχει  το 3πλό RCA που με έναν απλό αντάπτορα SCART κάνεις την ίδια δουλειά),  αυτό που ΔΕΝ μου άρεσε είναι ότι δεν έχει το 3.5mm jack για να βάλεις ενσύρματα ακουστικά ή ηχεία που έχουν μόνο 3.5 mm jack.\n-> Σε εμένα έτυχε να έχει πολύ καλό ήχο, καλή ακουστικότητα και ας γράφουν μερικοί στα σχόλια ότι βραxνιάζει και διάφορα τέτοια παίζει τέλεια ο ήχος. Η ένταση της φωνής είναι πιο δυνατή στα κανάλια της TV. Όταν βάλεις ένα DVD, μια ταινία από USB η το Youtube η ένταση της φωνής είναι λιγότερο δυνατή σε σχέση με τα κανάλια της κλασικής TV. Επίσης ο ήχος ρυθμίζεται σε 3 καταστάσεις οπότε αν είναι κοντά σε τοίχο έχει ανάλογη ρύθμιση.\n-> Είναι SMART TV με λογισμικό WebOS και τα καλούδια μιας smart tv και διαθέτει 4 πύρηνο επεξεργαστή που την βοηθάει να βγάλει εις πέρας την αναπαραγωγή 4K βίντεο καθώς και το Smart κομμάτι που έχει λειτουργίες Η/Υ εφόσον συνδέεται στο internet.\n-> Συνδέεται στο Internet με καλώδιο ethernet, αλλά και με WiFi (ac).\n-> Έχει HDR για τα έντονα χρώματα μαζί με 9 τύπους εμφάνισης εικόνας, είναι IPS (βλέπεις και από τα πλαϊνά της αξιοπρεπώς).\n-> Υποστηρίζει και μπορεί να παίξει αρκετά πρότυπα ψηφιακών αποδικωποιητών DVB καθώς και αναλογική τηλεόραση και ας φαίνεται περίεργο που το υποστηρίζει μια TV του 2019  (σε εμένα βρήκε 3 αναλογικά κανάλια εκτός Digea) .\n-> Δεν της έχω περάσει ακόμα accounts και Netflix, αλλά θα το κάνω σύντομα.\n-> Η LG είναι καλό brand στις τηλεοράσεις όπως και η Samsung.\n-> Υποστηρίζει 4K upscalling, οπότε αν έχετε ένα 1080p θα το κάνει να μοιάζει (λογισμικά / εικονικά) ότι είναι 4K, αλλά ένα 4K βίντεο θα φαίνεται ακόμα καλύτερα o επεξεργαστής α7 2ης γενιάς φροντίζει για το καλύτερο δυνατό upscalling.\n-> Σε ένα αληθινό 4K βίντεο που έχει βγει με επαγγελματική κάμερα και της το φόρτωσα με ένα USB φλασάκι, θα δείτε πόσο μα πόσο δεν περιγράφεται με λόγια η ποιότητα και ευκρίνεια της, δεν μοιάζει με τίποτα ότι κοστίζει μόνο 280Ε και χαραμίζεται αν την έχετε μόνο για ελληνική τηλεόραση σαν τις παλιές.\n-> Δοκιμάστηκε ως ποιότητα και έχουμε τα κανάλια της τηλεόρασης επειδή τα περισσότερα κανάλια εκπέμπονται στα 576i (μιλάμε για τεχνολογιά ανάλυση τύπου DVD PAL περίπου το 2000 που είχαν οι TV κάτω από 720p)  από την Digea καταλαβαίνουμε ότι το 4K που φτάνει η τηλεόραση που είναι 4 φορές το 1080p και προβάλει 576i ανάλυση θα δείχνει μια  ξεπερασμένη ανάλυση που μας στέλνουν τα ελληνικά κανάλια στην τηλεόραση που μεν κάνει καλό up scale όσο μπορεί η τηλεόραση αλλά όχι ικανοποιητικό σαν το HD,  βέβαια μερικά στα 1080p κανάλια (έχουν την ένδειξη HD) δείχνει πολύ καλά όπως θα έπρεπε εφόσον γίνετε πιο εύκολα upscale σε 4K,  τα απλά κανάλια που δεν είναι HD και είναι 576i εκπέμπονται για παλιές TV, στα βίντεο των διακοπών που έβγαλα με το κινητό μου (Samsung Galaxy A3 2017) με ανάλυση 1080p και τα έβαλα με ένα USB τα έπαιζε λες και τα έβγαλα με επαγγελματική κάμερα παλιότερης τεχνολογίας. Σε ταινίες που κατέβασα 1080p (Joker, Irishman, Two Popes) έπαιζε απίστευτα καλά, πλούσια χρώματα και πολύ ευκρινή Ανεβάζει ότι της βάλεις, αφού πρώτα το δεις σε άλλες πιο χαμηλές/παλιές οθόνες / τηλεοράσεις και μετά δεις τη διαφορά σε αυτή την 4K τηλεόραση.\n-> Την θεωρώ VFM (αξίζει για τα χρήματα) της.\n-> Επειδή οι νέες τηλεοράσεις οι (LED), έχουν παλμοτροφοδοτικά, είναι πολύ ευαίσθητες με τις ηλεκτρικές διαταραχές, γι\' αυτό την εξόπλισα με έξτρα εγγύηση και ασφάλιση για ακόμα και αντικατάσταση, και UPS και πολύπριζο ασφαλείας για να την προστατεύει από το θόρυβο του ηλεκτρικού δικτύου, τις υπερτάσεις και τις υποτάσεις καθώς και τις στιγμιαίες υπερτάσεις στις διακοπές της ΔΕΗ.\n-> Το τηλεκοντρόλ είναι βολικό και εύχρηστο για ένα μέσο άνθρωπο, αλλά σίγουρα θα δυσκολέψει ηλικιωμένους και εσάς για να τους μάθετε να την χειρίζονται πλήρως.  Η αλήθεια είναι ότι οι ρυθμίσεις και τα πάντα στις LG SMART τηλεοράσεις με το webOS είναι σε διάφορα σημεία (σκορποχώρι) και θα έχετε ένα θέμα αλλά συνηθίζεται.\n\n-> Σήμερα 17 Ιανουαρίου 2020 της πέρασα Netflix, ένα Samsung Blu-ray και ένα PS4 Pro και έχει μετατραπεί σε κέντρο διασκέδασης του σπιτιού που παρέχει 4K gaming, ταινίες από το Netflix σαν online ψηφιακό video-club όσοι δεν το έχετε βάλτε το, το youtube πάει κορδέλα, βλέπεις τον καιρό από app στο LG store κανάλια ως απλή TV, ράδιο από όλο τον κόσμο όλοι οι σταθμοί μέσω εφαρμογής από το LG Store. Επίσης ανακάλυψα ότι συνδέεται με το smartphone μέσω app (LG TV Plus) και αν είναι στο ίδιο WiFi με το smartphone λειτουργεί σαν κανονικό τηλεκοντρόλ και υποστηρίζει την προβολή εικόνων, βίντεο, ήχου ασύρματα. Επίσης σύνδεσα το laptop (Windows 10) ως προέκταση (ασύρματης οθόνης) και συνδέθηκε με το laptop σαν να είχε μπει φυσικό καλώδιο HDMI έπαιζε και μεταφέρθηκε ο ήχος, ότι έκανα στο laptop έτρεχε και στην TV την ίδια στιγμή,  αλλά έκανε συνεχείς αποσυνδέσεις (με το απλό router του παρόχου ως WiFi κεραία και σε κοντινές χωρίς εμπόδια αποστάσεις) οπότε βάζεις το hdmi και είσαι ΟΚ. Κάνεις κανονικό browsing άμα βάλεις το smartphone σαν τηλεκοντρόλ γιατί έχει πάνελ στο app που είναι ποντίκι αφής και παίζει διαδραστικά με την TV. Χρησιμοποιώ το κινητό μου ως τηλεκοντρόλ είναι  απίστευτο. Είναι SMART με τα όλα της.\n\nupdate 17 Φεβρουρίου 2020 επιασε το MEGA χωρίς να κάνω συγχρονισμό στα κανάλια αυτόματα.\nupdate 27 Μαρτίου 2020 μιας και μένουμε σπίτι την απολαμβάνουμε καλύτερα αν φυσικά δεν βάλουμε τα ελληνικά κανάλια που μας ζαλίζουνε με τις ειδήσεις και την χρησιμοποιούμε με  netflix και άλλες εφαρμογές .\nupdate 24 Απριλίου 2020 στο κανάλι ΕΡΤ 1 με το κόκκινο κουμπί από το χειριστήριο έπαιξε κατευθείαν σε Hybrid mode όπου έχει προσπαθήσει η ΕΡΤ να κάνει το δικό της ""Netflix"" και έχει προσθέσει διάφορες σειρές και ταινίες, στα θετικά ότι έπαιξε άμεσα και είχα παρατηρήσει ότι το είχε στην LG και παλιότερα αυτήν την επιλογή. Σε κάποιες Samsung Smart με σειράς κάτω από 7 έχει προβλήματα. \n\nΕίμαι πολύ ευχαριστημένος και θα την ξανά - αξιολογήσω μετά από καιρό.']",0,-3,3,1
